brand,model,screen_size,color,harddisk,cpu,ram,os,special_features,graphics,graphics_coprocessor,cpu_speed,rating,price,cpu_brand,cpu_type,cpu_speed_ghz,ram_gb,storage_size_gb,storage_type,screen_size_inches,price_per_gb_ram,storage_efficiency,performance_tier
Hp,Hp Probook,15.6 Inches,Silver,512 Gb,Core i5,16 Gb,Windows 10 Pro,Unknown,Integrated,Intel Iris,Unknown,5.0,899.0,Other,i5,0.0,16.0,512,Unknown,15.6,52.88235294117647,512.0,Mid-Range
Lenovo,Lenovo,15 Inches,Black,512 Gb,Core i7,8 Gb,Windows 10 Pro,Unknown,Integrated,Hd 620 Graphics,2.5 Ghz,5.0,589.97,Other,i7,0.0,8.0,512,Unknown,15.0,65.55222222222223,512.0,Mid-Range
Dell,Precision 7770,17.3 Inches,Black,2 Tb,Intel Core i9,64 Gb,Windows 11 Pro,Unknown,Dedicated,Nvidia Rtx A4500 16Gb Gddr6 (4Dp),5 Ghz,4.2,2815.3,Intel,i9,0.0,64.0,2,Unknown,17.3,43.3123076923077,2.0,High-End
Dell,Dell Precision 3561,15 Inches,Silver,1 Tb,Intel Core i7,32 Gb,Windows 10 Pro,Unknown,Dedicated,Nvidia T600,Unknown,4.2,973.99,Intel,i7,0.0,32.0,1,Unknown,15.0,29.514848484848486,1.0,High-End
Dell,Precision 7560 Laptop,15.6 Inches,Silver,1000 Gb,Core i7,32 Gb,Windows 11 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,1.0,2061.99,Other,i7,0.0,32.0,1000,Unknown,15.6,62.48454545454545,1000.0,High-End
Hp,Zbook Firefly 16 G9,16 Inches,Black,512 Gb,Core i7,16 Gb,Windows 11 Pro,Anti-Glare Screen,"T500,Iris Xe Graphics",Nvidia Intel T500 Iris Xe Graphics,Unknown,4.2,1695.41,Other,i7,0.0,16.0,512,Unknown,16.0,99.73,512.0,High-End
Acer,Chromebook 511 C741Lt,11.6 Inches,Shale Black,32 Gb,AMD Kabini A6-5200M Quad Core,4 Gb,Chrome Os,Backlit,Adreno 618,Unknown,Unknown,4.2,529.53,AMD,Other,0.0,4.0,32,Unknown,11.6,105.90599999999999,32.0,Entry-Level
Dell,Xps 9320 Laptop,13.4 Inches,Silver,2000 Gb,Core i7,32 Gb,Windows 11 Pro,Unknown,Integrated,Intel Integrated Graphics,Unknown,4.2,1350.99,Other,i7,0.0,32.0,2000,Unknown,13.4,40.93909090909091,2000.0,High-End
Dell,Latitude 15 5000 E5570,15.6 Inches,Black,500 Gb,Core i5,4 Gb,Windows 7 Professional,Anti-Glare,"Integrated, Dedicated",Unknown,Unknown,5.0,260.0,Other,i5,0.0,4.0,500,Unknown,15.6,52.0,500.0,Budget
Dell,G15 5525 Laptop,15.6 Inches,Grey,1000 Gb,AMD Ryzen 7,16 Gb,Windows 11 Home,Unknown,Dedicated,Nvidia Geforce Rtx 3060,Unknown,5.0,1386.99,AMD,Ryzen 7,0.0,16.0,1000,Unknown,15.6,81.58764705882353,1000.0,High-End
Hp,Spectre 14T X360,13.5 Inches,Black,512 Gb,Core i7 Family,16 Gb,Windows 11 Pro,"Fingerprint,Pen",Integrated,Unknown,Unknown,4.1,2199.0,Other,i7,0.0,16.0,512,Unknown,13.5,129.35294117647058,512.0,High-End
Dell,Dell Xps 13 9300,13 Inches,Silver,256 Gb,Intel Core i7,16 Gb,Windows 10 Pro,Space Saving,Integrated,Unknown,Unknown,4.2,999.99,Intel,i7,0.0,16.0,256,Unknown,13.0,58.822941176470586,256.0,High-End
Dell,G15 5525 Laptop,15.6 Inches,Grey,512 Gb,AMD Ryzen 7,16 Gb,Windows 11 Pro,Unknown,Dedicated,Nvidia Geforce Rtx 3060,Unknown,4.2,1303.23,AMD,Ryzen 7,0.0,16.0,512,Unknown,15.6,76.66058823529411,512.0,High-End
Dell,Latitude 7420 Laptop,14 Inches,Black,512 Gb,Core i7,32 Gb,Windows 10 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1783.99,Other,i7,0.0,32.0,512,Unknown,14.0,54.06030303030303,512.0,High-End
Dell,Latitude,15.6 Inches,Silver,1 Tb,Core i7 Family,64 Gb,Windows 11 Pro,"Backlit Kb,Fingerprint",Integrated,Unknown,Unknown,4.2,2616.99,Other,i7,0.0,64.0,1,Unknown,15.6,40.261384615384614,1.0,High-End
Lenovo,Thinkpad L15 Gen2,15.6 Inches,Black,256 Gb,Core i5 Family,8 Gb,Windows 11 Pro,Anti-Glare Screen,Iris Xe Graphics,Unknown,Unknown,4.2,1033.23,Other,i5,0.0,8.0,256,Unknown,15.6,114.80333333333334,256.0,Budget
Dell,Inspiron,15.6 Inches,Black,1 Tb,Celeron N4020,16 Gb,Windows 11 Pro,Unknown,Integrated,Intel Uhd Graphics,Unknown,3.6,888.99,Other,Celeron,0.0,16.0,1,Unknown,15.6,52.29352941176471,1.0,Budget
Msi,Prestige15A211,15.6 Inches,Gray,32 Gb,Core i7,32 Gb,Windows 10 Pro,Thin Bezel,Integrated,Unknown,Unknown,4.0,2699.0,Other,i7,0.0,32.0,32,Unknown,15.6,81.78787878787878,32.0,High-End
Lg,15Z90N-N.Aps8U1,15.6 Inches,Black,512 Gb,Core i5 Family,8 Gb,Windows 10 Pro,"Backlit Keyboard,Fingerprint",Integrated,Intel Iris Plus,3200 Hz,4.2,1349.0,Other,i5,0.0,8.0,512,Unknown,15.6,149.88888888888889,512.0,Budget
Lenovo,Thinkpad L15 Gen 3,15.6 Inches,Black,256 Gb,Core i5,8 Gb,Windows 11,Anti-Glare Screen,Uhd Graphics,Intel Uhd Graphics,Unknown,4.2,1188.2,Other,i5,0.0,8.0,256,Unknown,15.6,132.02222222222224,256.0,Budget
Msi,Creator Z16 Fujiwara Hiroshi Limited Edition A11Ue-226,16 Inches,Black,1 Tb,Core i7,16 Gb,Win 10 Pro / Free Upgrade To Win 11,Unknown,Dedicated,Nvidia Geforce Rtx 3060,Unknown,5.0,1979.0,Other,i7,0.0,16.0,1,Unknown,16.0,116.41176470588235,1.0,High-End
Dell,Dell Xps,15.6 Inches,Silver/Black,1 Tb,Core i9,16 Gb,Windows 10 Pro,Unknown,Dedicated,Nvidia Rtx 3050Ti,Unknown,3.4,1999.0,Other,i9,0.0,16.0,1,Unknown,15.6,117.58823529411765,1.0,High-End
Dell,Dell 3510 Laptop,15 Inches,Black,256 Gb,Intel Core i3,8 Gb,Windows 10 Pro,Unknown,Integrated,Intel Uhd Graphics,Unknown,4.2,860.99,Intel,i3,0.0,8.0,256,Unknown,15.0,95.66555555555556,256.0,Budget
Dell,Latitude 5520 Laptop,15.6 Inches,Black,2000 Gb,Core i7,32 Gb,Windows 10 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,2393.99,Other,i7,0.0,32.0,2000,Unknown,15.6,72.5451515151515,2000.0,High-End
Dell,Latitude Rugged 5424 Laptop,14 Inches,Black,1000 Gb,Core i7,32 Gb,Windows 10 Pro,Wifi & Bluetooth,Amd Radeon Rx 540,Unknown,Unknown,5.0,1599.99,Other,i7,0.0,32.0,1000,Unknown,14.0,48.484545454545454,1000.0,High-End
Dell,Latitude 5430 Laptop,14 Inches,Black,512 Gb,Core i5,16 Gb,Windows 11 Home,Unknown,Integrated,Intel Integrated Graphics,Unknown,4.2,913.99,Other,i5,0.0,16.0,512,Unknown,14.0,53.764117647058825,512.0,Mid-Range
Dell,Latitude 5430 Laptop,14 Inches,Black,512 Gb,Core i7,32 Gb,Windows 11 Pro,Unknown,Integrated,Intel Integrated Graphics,Unknown,4.2,998.99,Other,i7,0.0,32.0,512,Unknown,14.0,30.272424242424243,512.0,High-End
Dell,Dell Xps 15 9510 Laptop,15.6 Inches,Silver,512 Gb,Intel Core i9,16 Gb,Windows 10 Pro,Unknown,Dedicated,Nvidia Quadro 3050 6Gb Gddr6,Unknown,4.2,2753.99,Intel,i9,0.0,16.0,512,Unknown,15.6,161.99941176470588,512.0,High-End
Dell,Vostro 5410 Laptop,14 Inches,Black,512 Gb,Core i7,16 Gb,Windows 10 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,915.99,Other,i7,0.0,16.0,512,Unknown,14.0,53.881764705882354,512.0,High-End
Dell,Dell Latitude 7410 Laptop,14 Inches,Black,512 Gb,Intel Core i5,16 Gb,Windows 10 Pro,Unknown,Integrated,Intel Uhd Graphics,Unknown,4.2,801.99,Intel,i5,0.0,16.0,512,Unknown,14.0,47.17588235294118,512.0,Mid-Range
Dell,Dell Precision 7550 Laptop,15.6 Inches,Silver,1 Tb,Intel Core i9,32 Gb,Windows 10 Pro,Unknown,Dedicated,Nvidia Rtx 5000 16Gb Gddr6,Unknown,4.2,2499.95,Intel,i9,0.0,32.0,1,Unknown,15.6,75.7560606060606,1.0,High-End
Alienware,Alienware 15,15.6 Inches,Black,1 Tb,Core i5,8 Gb,Windows 8,Unknown,Dedicated,Nvidia Geforce Gtx 965M,2.9 Ghz,3.4,999.95,Other,i5,0.0,8.0,1,Unknown,15.6,111.10555555555555,1.0,Budget
Dell,Dell Latitude,15.6 Inches,Black,256 Gb,Intel Core 2 Quad,16 Gb,Windows 10,Keyboard,Integrated,Inter Core I7-8650U,Unknown,4.2,399.0,Intel,Other,0.0,16.0,256,Unknown,15.6,23.470588235294116,256.0,Mid-Range
Alienware,Alienware M15,15.6 Inches,Silver,512 Gb,Core i7 Family,16 Gb,Windows 10 Home,Unknown,Dedicated,Nvidia Geforce Gtx 1660,Unknown,4.1,1199.95,Other,i7,0.0,16.0,512,Unknown,15.6,70.58529411764707,512.0,High-End
Dell,N763T,13.3 Inches,Black,256 Gb,Intel Core i5,8 Gb,Windows 10 Pro,Unknown,Integrated,Unknown,1.6 Ghz,5.0,1499.0,Intel,i5,0.0,8.0,256,Unknown,13.3,166.55555555555554,256.0,Budget
Dell,Dell Latitude,14 Inches,Black,512 Gb,Core i7,Unknown,Windows 10 Pro (English/French/Spanish),Unknown,Integrated,Unknown,1.8 Ghz,4.2,2499.0,Other,i7,0.0,0.0,512,Unknown,14.0,2499.0,512.0,Budget
Lenovo,Thinkpad P1,15.6 Inches,Black,512 Gb,Intel Core i7,16 Gb,Windows 10 Pro,Unknown,Dedicated,Nvidia Quadro P1000,2.6 Ghz,1.0,1999.0,Intel,i7,0.0,16.0,512,Unknown,15.6,117.58823529411765,512.0,High-End
Dell,Dell Marketing L.P.,12.5 Inches,Gray,500 Gb,Core i7,4 Gb,Windows 10 Pro,Unknown,Integrated,Integrated_Graphics,2.5 Ghz,4.2,715.98,Other,i7,0.0,4.0,500,Unknown,12.5,143.196,500.0,Budget
Dell,Inspiron 14-5406,14 Inches,Titan Gray,512 Gb,Unknown,8 Gb,Windows 10,Unknown,Integrated,Intel Iris Xe Graphics,Unknown,4.2,669.0,Other,Other,0.0,8.0,512,Unknown,14.0,74.33333333333333,512.0,Budget
